-0.016814,0.17963,-0.22374,0.051457,0.82981,-0.0022042,-0.35949,0.20264,-0.53169,-0.24828,-0.43082,0.15515,-0.49929,-0.1473,0.72395,-0.36301,0.25647,-0.76523,0.093614,0.49031,0.70792,0.35458,-0.14657,0.80164,0.12165,0.62403,-0.18092,-0.60153,0.83193,-0.76615,0.49088,-0.34521,-0.82377,0.85989,0.35727,0.54528,0.92757,-0.38825,-0.42007,0.14182,0.3019,0.65898,0.03768,0.27621,-0.18962,0.84021,-0.85177,0.97702,0.19357,-0.18643,0.63907,-0.5213,-0.052438,0.077222,0.39974,0.24623,0.71897,1.0742,-0.45381,0.46254,0.90479,-0.043411,1.0755,0.060456,0.35073,-0.36198,0.98693,0.93681,-0.27996,-0.57325,0.30467,-0.027601,0.33755,-0.55229,-0.71727,0.88156,0.33915,-0.1763,0.35339,0.13636,0.71255,-0.31845,-1.0124
-0.47017,-0.73803,0.27772,0.6308,-0.84631,-0.88929,0.12925,-0.96069,0.79645,0.54547,0.41303,0.94179,0.39468,0.66769,0.25731,-0.28694,-0.78771,-0.60049,0.90486,0.071756,-0.34665,-0.13864,0.50522,0.27352,-0.88484,0.21633,0.067946,0.68183,0.35386,0.91805,-0.050109,-0.027222,-0.52791,-0.92041,-0.49959,-0.36437,-0.6217,0.95917,0.78373,0.0044716,-0.95638,0.84891,-0.18466,-0.40356,-0.44663,0.85433,-0.0056841,-0.56981,-0.14329,-0.3531,-0.13305,0.928,-0.35587,-0.76922,0.24651,0.48415,-0.72561,-0.43507,-0.073864,0.27315,0.71436,1.0183,0.64876,0.30491,0.29307,0.1371,0.95187,0.81194,0.86651,0.46695,-0.94004,0.51744,0.37285,0.63123,0.87362,-0.38452,0.37753,0.77099,0.60182,0.635,-0.8028,0.35909,-0.21448
0.24104,-0.43913,0.62196,-0.3525,-0.4282,-0.538,0.17302,-0.49196,0.4175,-0.9886,0.46687,-0.64412,-0.73498,0.90597,-0.41797,-0.44342,-0.68058,0.22873,0.34194,-0.2848,0.11503,-0.87684,0.7131,1.0656,-0.41859,-0.55465,-0.33207,0.84581,0.63304,0.50243,-0.37565,0.49914,-0.67482,0.33891,-0.76612,0.18031,-0.93232,-0.059523,-0.86268,-0.62059,-0.28765,-0.93011,0.86179,0.90207,-0.42382,-0.30402,0.63777,-0.29032,0.48279,0.025208,-0.6458,-0.36422,0.7569,-0.54545,0.17933,0.59036,0.11519,-0.83756,1.031,0.53283,-0.3601,0.61942,1.1626,0.70077,-0.34021,0.71952,0.71661,-0.19709,0.27453,-0.48283,0.52033,-0.71891,-0.88039,-0.65319,-0.18354,-0.39463,-0.0020044,-0.063969,-0.63738,0.32768,0.76628,0.69839,-0.71709
1.0494,0.36213,0.55734,0.81163,0.50432,0.7735,1.0315,-0.012081,-0.53388,0.23336,-0.99837,0.64052,-0.80394,0.47459,1.0461,-0.30552,0.81424,-0.48142,0.79002,0.38125,-0.55349,-0.021515,-0.0095744,0.49459,0.34853,-0.77584,-0.51876,0.14623,0.68005,-0.72782,-0.57433,0.072263,0.60724,0.39569,-0.28217,0.43808,-0.83479,-0.65218,0.70435,-0.43755,-0.072529,0.24204,0.16131,0.88408,0.59725,-0.41372,0.42771,0.23536,0.41972,0.7575,-0.23073,0.91921,-0.10122,-0.32317,0.24766,-0.39129,-0.61817,-0.15328,0.30119,-0.059424,0.82801,-0.19937,-0.242,-0.60795,0.71639,-0.26981,-0.78385,-0.26185,-0.44479,-0.38623,0.77139,-0.4918,-0.93788,0.72132,0.39772,0.32048,-0.44486,0.89464,0.058147,-0.84082,0.12483,-0.51192,0.54239
0.78789,1.0911,0.51823,-0.25218,-0.12993,-0.11944,-0.79328,-0.71218,0.31531,0.95193,0.13606,0.74156,0.57767,0.89453,0.20753,0.71495,-0.24541,0.11489,-0.41872,-0.81764,0.87719,0.81378,0.78818,0.14616,0.57364,0.55652,0.59767,-0.63388,-0.78093,-0.64394,-0.0056196,0.20565,-0.97359,-0.020862,0.068959,0.13736,0.56507,-0.13035,-0.54051,-0.71719,-0.53031,-0.72413,0.87123,-0.32691,-0.51214,0.19949,0.48903,0.60156,-0.71291,0.15527,0.51139,-0.53687,-0.76933,0.50085,0.34724,0.63778,0.38533,-0.082881,-0.657,-0.77946,0.28949,0.63703,0.89346,0.6442,-0.91744,-0.54115,0.33435,-0.98417,-0.47806,0.4969,-0.71873,0.62298,-0.60506,-0.88291,-0.33168,0.60356,-0.31107,0.5649,0.4683,-0.81454,-0.87084,-0.41575,0.78308
0.31806,-0.35757,0.58457,-0.083233,-1.0354,-0.44463,0.28512,0.67274,-0.22321,-0.62413,-0.61264,0.65873,-0.11262,-0.34028,0.10265,-0.066866,-0.14518,0.29057,-0.74139,0.56495,-0.65983,-0.073609,-0.15343,-0.63543,0.3503,0.21062,-0.56551,0.54751,-0.36668,-0.77292,-0.45208,0.35477,0.37147,-0.53795,-0.32839,-0.33537,0.24233,-0.43022,0.51346,1.0266,-0.73363,-0.10939,0.87483,0.82352,0.95341,-0.86132,-0.16429,-1.0045,0.45609,0.81857,0.06435,-0.060862,-0.76865,-0.6628,-0.54707,0.15916,0.45514,0.49472,0.46794,0.78827,0.53515,0.51578,0.54774,0.32645,0.53934,0.42451,-0.19074,-0.27128,-0.86303,0.9111,0.22679,-0.25907,-0.87162,-0.58117,-0.90715,-0.23813,0.60208,-0.029318,0.53368,-0.92235,-0.95191,0.78422,-0.93454
-0.2037,0.38898,0.71006,0.58041,-0.61094,0.72757,0.85375,-0.73543,-0.79875,0.756,-0.55178,-0.43189,-0.34722,-0.48589,0.76469,0.98532,0.56657,0.38064,-0.26574,0.47154,0.81602,0.63219,0.99854,0.69163,0.42307,0.86194,0.56327,0.9714,0.1219,-0.71303,0.65704,0.60373,-0.17872,-0.72192,0.76623,0.90357,-0.86057,0.13853,0.86934,-0.88778,-0.55768,0.082111,0.026443,-0.39695,-0.083044,0.91087,0.57334,0.64306,-0.47174,0.37543,-0.15944,0.83048,-0.26782,-0.39306,-0.68502,-0.20508,0.92483,-0.52822,1.0191,-0.79894,-0.070537,-0.23025,0.96499,0.057533,-0.70759,-0.2645,-0.69691,0.11774,0.20484,-0.12816,-0.008755,-0.74302,-0.38789,0.89133,-0.5283,0.92845,0.3107,0.00026751,0.082674,-0.44567,-0.8214,-0.91316,0.2051
0.43515,-0.45162,0.070928,0.3012,0.050763,-0.25977,-0.82674,1.0119,-0.87462,-0.86053,-0.55986,-0.080233,-0.5724,0.30406,-0.55238,-0.51236,-0.70235,-0.71295,0.67954,0.82202,-0.27596,-0.91836,-0.80639,-0.52326,0.61491,-0.5462,-0.39305,0.38106,-0.1586,-0.25437,-0.31169,0.061869,0.6723,0.27268,-0.81714,0.75201,0.62676,-0.9953,-0.64368,0.54798,-0.010298,0.021917,0.29496,-0.17122,-0.78436,0.20156,0.74201,0.8801,-0.32155,1.0439,-0.36557,-0.65697,-0.37749,0.01818,0.28291,0.79723,0.87086,0.17774,0.02598,0.45357,-0.15555,0.60224,0.92517,0.1173,-0.2526,-0.8846,-0.89859,-0.59527,-0.66672,0.37471,0.98158,0.964,0.48624,0.059285,0.51354,0.90547,0.74373,-0.62836,0.42194,-0.33134,0.061125,0.53875,-0.24413
0.38469,0.7747,-0.85588,-0.40512,-0.38743,0.23224,-0.75885,-0.84065,1.005,0.57126,0.51756,-0.87071,0.8492,-0.49304,-0.43991,0.23029,0.54876,-0.84443,0.24112,1.0056,0.28792,0.73224,-0.32336,-0.17121,0.82465,0.29112,0.96916,0.39668,0.22515,0.95836,0.22109,0.055515,-0.18663,-0.9274,0.90986,0.69154,-0.48695,0.47488,-0.23258,1.0199,-0.27107,-0.30339,-0.10485,-0.34091,0.13041,-0.16531,0.49268,0.47509,-0.60954,0.49508,-0.39662,0.21666,0.10039,-0.83073,0.71568,0.19004,0.65694,-0.013225,-0.12641,-1.0022,-0.48723,0.23278,1.0097,0.66599,-0.61458,0.86379,-0.99658,0.80265,-0.31752,-0.67561,-0.22442,0.97877,-0.31935,-0.64599,0.92811,-0.83775,-1.0259,-0.10633,0.7859,-0.40093,0.84637,0.40418,0.47972
0.62801,0.33311,-0.72524,-0.2183,-1.0019,0.27435,0.82524,0.43728,1.0256,-0.40835,0.31174,-0.48053,-0.68117,0.45484,-0.92545,0.5853,-0.32611,0.87517,-0.80657,0.64333,0.99851,-0.39584,0.68435,-0.78282,0.45111,0.090529,-0.34831,-0.36633,-0.90718,0.11388,0.40568,0.86184,0.039672,-0.045175,0.74883,-0.13002,-0.34578,0.38096,0.1494,0.58341,0.91403,0.27986,-0.31714,0.034635,0.13061,0.48608,-0.013361,0.15281,-0.61359,-0.15876,-0.51752,-0.63692,0.52409,0.81945,0.82762,-0.50122,0.75087,0.28819,-0.037203,-0.77274,0.93307,0.82333,-0.7601,0.63491,-0.16658,-0.31963,0.52503,0.39237,-0.27117,-0.49091,-0.36208,-0.76309,-0.53304,0.34311,-0.14381,0.40598,0.39818,0.89572,-0.7838,0.68365,0.59118,0.98676,-0.38286
-0.38471,-0.088685,-1.0086,0.34488,0.65352,-0.66492,0.9597,-0.21718,0.6657,-0.99342,0.265,-1.1277,-0.090885,-0.49115,0.014315,0.13958,0.34266,0.94414,-0.22816,0.28568,-0.52521,0.90975,0.64978,-0.86736,-0.84265,-0.332,-0.8851,0.19919,0.88639,0.95317,0.71075,-0.50157,-0.15582,-0.1954,-0.77299,-0.17629,-0.30415,0.45153,-0.58449,0.67282,0.88413,0.52113,0.97001,0.61932,-0.43214,0.32027,-0.21162,-0.032125,0.68703,0.56353,0.051201,0.93894,-0.39095,0.81821,-0.95914,-0.18261,0.77445,-0.30345,-0.87244,0.016747,-0.35625,0.59375,0.67777,-0.26116,-0.77589,0.42574,0.48367,-0.0070885,-0.14245,-0.38067,-0.36807,-0.42867,0.61222,-0.73327,-0.95343,-0.38829,0.50996,-0.019981,0.32045,0.46512,0.65706,-0.13976,-0.28253
0.17645,0.20786,-0.25246,0.070663,-0.077228,-0.030882,0.88002,-0.71784,0.79653,-0.75195,-0.52873,-0.36514,0.85521,-0.12719,-0.82868,0.10962,0.061142,-0.47633,-0.57955,-0.88366,1.0784,-0.53628,-0.099504,0.69862,-0.50908,-0.50497,0.3409,0.28635,-0.66537,0.62218,0.71544,-0.42572,0.30619,-0.074603,-0.56477,-0.20011,0.45532,-0.41829,-0.77049,0.76994,0.4785,-0.17054,0.3324,0.044966,-0.16435,0.80099,-0.62839,0.86591,0.10836,0.037346,-0.75473,0.12037,-0.27001,-0.5731,0.91599,0.86162,-0.042306,-0.86821,0.41153,-0.7216,-0.62889,-0.47505,0.1776,0.39773,-0.51678,0.4638,0.68481,0.33092,-0.22633,-1.0214,0.63308,-0.76543,-0.093106,-0.063361,0.75653,0.96526,0.77291,0.71225,-0.76996,-0.080362,-0.89367,0.38478,-1.0371
-0.27353,1.0648,-0.60311,0.63136,0.17662,0.47074,-0.41507,0.36515,0.18689,0.044137,0.22857,0.52249,-0.30216,-0.89443,0.40709,0.26945,-0.38833,0.604,0.28895,-0.46445,0.60139,-0.86095,0.43576,0.83777,0.04762,0.67177,-0.27128,-0.51432,0.9445,0.97425,0.22556,-0.78385,0.021064,-0.38402,-0.71456,0.77556,0.46917,-0.12791,0.83961,0.46595,0.21156,0.55129,0.045941,0.21634,-0.87945,0.90067,0.91727,0.40862,0.51171,0.12873,-0.38022,-0.66946,-0.67359,0.61979,-0.023464,-0.076463,-0.53474,0.96637,0.97505,0.8546,0.16031,0.7294,0.12357,-1.0017,-0.5915,0.92081,-0.87922,0.44731,0.54529,-0.42696,-0.38021,-0.37129,-0.067124,-0.65401,-0.32941,0.44642,-0.15664,0.22334,-0.93873,-0.23846,0.03092,0.083012,-0.13061
-0.94751,0.64283,-1.0066,-0.67565,0.49672,-0.9025,-0.3426,0.2262,0.12356,0.4835,-0.28734,-0.89129,-0.58701,0.53646,0.86422,0.31781,0.96691,0.39687,-0.70508,-0.040383,-0.24829,0.57488,0.4386,0.80204,0.8183,-0.97166,0.093709,-0.31491,0.96064,-0.14012,0.6182,-0.72083,0.12877,-0.7302,-0.37023,-0.21471,0.21882,0.35926,-0.099878,-0.3569,0.67701,0.57349,-0.61063,0.63372,0.76513,-0.016829,-0.075344,-0.1168,-0.36227,0.051968,-1.0102,-0.20865,0.72636,-0.99354,-0.59895,0.74602,0.56649,0.16571,-0.93388,0.20234,-0.063591,-0.40031,1.1045,0.87547,-0.058811,-0.83566,0.36673,0.31388,0.78634,-0.24337,-0.0077023,-0.76006,0.23134,0.38516,0.89603,0.030649,-1.1391,-0.29512,-0.97475,-0.58333,-0.52387,-0.69251,-0.31233
-0.021987,-0.42845,0.73178,-0.065157,0.60456,0.26539,-0.64714,0.64528,-0.36343,0.66047,-0.39241,0.40146,-0.39719,0.75697,-0.75815,0.64734,-0.3981,-0.67314,-0.66748,0.86938,-0.34147,-0.098878,-0.72424,0.72913,0.68198,0.57536,0.006028,-0.65742,-0.31761,-0.44895,-0.92313,0.2678,-0.22108,-0.63634,-0.95287,0.40412,0.56989,0.8896,-0.062066,-0.65633,-0.22441,0.75162,-0.45871,-0.92704,0.51601,0.95372,-0.37109,0.89191,-0.028564,0.45602,-0.47426,1.0448,-0.11718,-0.9183,-0.43521,0.17094,0.2763,-0.58099,-0.40567,-0.3512,0.61679,1.1189,-0.61203,-0.50579,-0.70532,0.13236,-0.93712,-0.65683,-0.4869,-0.70935,0.56116,0.11563,-0.81424,0.99601,-0.54759,0.1097,-0.98451,-0.71045,-0.40753,0.38351,1.0237,0.89308,-0.67025
1.0232,0.533,0.4104,-0.70297,-0.95796,0.47231,-0.37841,-0.68112,0.73175,-0.8937,-0.80648,-0.28155,-0.6025,0.33641,1.0037,0.52288,-0.32689,-0.68792,-0.78397,0.60891,-0.53191,-0.017786,-0.20575,0.34005,0.16151,-0.21171,0.5106,-0.57891,-0.017613,0.30119,-0.25794,0.31727,-0.27727,-0.44298,0.42525,0.25582,-0.71303,0.83757,0.40645,0.12799,0.58771,-0.76884,-0.73965,0.58489,-0.20815,0.49505,0.28429,-0.50544,-0.95632,-0.91749,0.36067,0.80835,-0.55167,0.5127,-0.068869,-0.83793,0.22627,0.85062,1.0928,-0.11303,-0.62819,-0.35463,0.30384,0.34904,0.96917,-0.78056,-0.34475,0.31072,0.6214,0.80517,-0.29243,0.17504,0.30942,0.60358,0.89724,0.77925,0.37876,-0.4802,-0.42408,-0.046086,-0.41794,0.76959,-0.53296
0.088924,0.81124,-0.86764,-0.65779,-0.79175,0.13676,0.717,-0.86184,0.94849,0.48734,-0.13067,-0.87168,0.68958,0.58179,0.84207,-0.33824,0.33828,-0.83271,-0.1503,0.95647,-0.12935,0.86161,-0.99363,-0.20173,0.66883,0.18371,0.30144,-0.81833,-0.6392,0.10044,-0.12076,0.035282,0.24716,0.28835,-0.51543,0.70585,0.89025,0.41694,-0.48448,0.43213,0.53038,-0.88073,-0.89478,-0.25422,0.53717,0.34915,-0.82128,0.3936,0.13214,-0.78024,0.28507,1.0249,-0.32522,-0.12378,-0.51048,-0.26278,0.81374,0.12057,0.33252,-0.30711,-0.14327,-0.57031,1.0392,0.87603,0.28254,-0.37548,0.63866,0.46845,0.29135,-0.77644,0.37673,-0.30571,-0.91214,-0.35586,-0.59778,0.87014,-1.1129,0.60188,-0.3234,-0.56452,-0.32903,0.59871,0.43974
-0.61815,0.68676,0.8969,-0.039673,0.19368,0.92999,-0.71545,-0.53977,-0.4955,-0.93056,0.19622,-0.5345,-0.97248,-0.15097,-0.8187,0.70528,0.76046,0.75408,-0.39019,0.62834,-0.55722,0.069514,-0.26535,0.60535,-0.61442,-0.51328,-0.172,0.66947,-0.20744,-0.2119,-0.72693,-0.55799,-0.48711,0.51008,0.96271,-0.23483,0.22327,-0.69811,0.92214,-0.013531,0.83572,0.59115,-0.86075,0.55109,0.021331,-0.4224,-0.56517,0.70599,0.27347,0.14398,-0.14549,-0.70449,0.5706,0.065521,0.006008,0.50449,0.25898,-0.10283,0.27171,-0.6576,-0.4512,0.36624,0.97752,0.79465,-0.31982,0.31354,-0.47834,-0.06826,-0.36841,-0.74668,-0.98551,-0.75388,-0.21758,-0.86576,0.42072,0.4674,-1.1147,-0.49785,-0.27358,0.36203,0.89291,0.45214,0.39029
-0.78713,-0.46635,-0.99905,0.91515,0.47409,0.55836,0.13463,0.40512,0.82346,0.41291,-0.69963,-0.85939,0.27419,0.8667,0.021166,0.95833,0.0066901,-0.11227,-0.12445,-0.17217,1.0763,-0.60563,0.63343,1.0849,0.83427,-0.89521,0.56426,-0.26874,-0.04793,-0.3286,-0.66974,-0.58213,-0.19419,0.00033378,-0.4595,-0.69059,0.86037,0.053361,-0.71025,0.030729,0.44743,0.28983,-0.86806,0.45622,0.63403,0.48272,0.72287,0.84753,-0.21581,0.86234,-0.68514,0.96659,-0.61313,0.96015,0.28872,0.94482,0.28761,-0.65824,0.48672,-0.53634,0.027209,-0.44961,-0.017817,-0.90883,-0.51459,-0.23777,-0.69853,0.16313,0.3861,-1.0576,-0.31082,0.48416,-0.32606,-0.71315,0.32041,-0.48401,0.75621,-0.97371,0.49521,0.93144,-0.31477,-0.46079,0.65748
0.80534,0.60387,-0.61352,0.84402,0.0017899,-0.376,-0.19751,-0.2789,0.2667,-0.39177,0.58598,-1.1052,0.83007,0.077973,-0.080247,0.47195,-0.35912,-0.4979,0.095114,-0.37789,-0.56251,0.37012,-0.8688,0.4143,-0.060962,0.35655,-0.16988,0.31455,0.58148,-0.31071,-0.62184,0.32218,-0.74853,0.49578,-0.42984,0.77416,0.17281,-0.87134,0.57717,-0.4647,-0.03661,-0.013067,0.56052,-0.19156,0.58044,0.20112,0.47554,-0.17752,0.88719,0.90232,-0.11487,-0.43933,-0.19067,0.49361,0.062396,-0.23147,0.86893,0.76112,-0.41954,0.99837,0.52708,1.0408,0.55322,-0.33238,-0.15289,0.93808,-0.34045,0.9198,-0.17127,-1.1595,-0.6183,-0.69186,-0.31701,0.40113,0.92724,0.4441,0.51666,-0.86133,-0.53507,0.88933,0.94498,1.0137,-0.5754
